Load test → bottleneck metric → scaling target,representative traffic • saturation • headroom,Chọn metric từ nút thắt đo được,"A useful scaling metric reflects the resource or workload pressure that limits endpoint performance under representative load. Load testing identifies where latency degrades, and the policy target is set with headroom before that point rather than selected from an arbitrary utilization percentage.",Metric scaling hữu ích phản ánh tài nguyên hoặc áp lực công việc giới hạn hiệu năng endpoint dưới tải đại diện. Load test xác định điểm latency xấu đi; target policy được đặt có khoảng dự phòng trước điểm đó thay vì chọn tùy ý một phần trăm utilization.,"Đo CPU, memory, invocations per instance, GPU/concurrency/queue theo model. Theo dõi latency làm tiêu chí kiểm định; metric target tracking cần có quan hệ thích hợp với thay đổi capacity.","Nếu memory hoặc GPU đạt nút thắt khi CPU thấp, target CPU 90% có thể không bao giờ scale kịp.",Thiết lập chính sách vừa giữ SLA vừa tránh trả tiền capacity nhàn rỗi.,ModelLatency hữu ích để đánh giá/trigger alarm nhưng không mặc định là metric target tracking tốt trong mọi workload.,SageMaker; CloudWatch; Application Auto Scaling,Domain 3,3.2,Autoscaling,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
Target tracking scaling,maintain target • proportional capacity adjustment,Scaling bám giá trị mục tiêu,Target tracking adjusts a scalable resource's capacity to keep a selected supported metric near a configured target. The scaling service calculates the required adjustments within minimum and maximum capacity bounds; the application team selects a metric and target that represent safe operating load.,Target tracking điều chỉnh capacity của tài nguyên có thể scale để giữ metric được hỗ trợ gần target đã cấu hình. Dịch vụ scaling tính mức điều chỉnh trong giới hạn min/max; nhóm ứng dụng phải chọn metric và target đại diện cho tải vận hành an toàn.,Ví dụ bài học target average CPU 50%; hoặc invocations/concurrent requests per instance sau load test. Cấu hình cooldown và baseline phù hợp thời gian tạo instance/tải model.,"3 instance trung bình 66% CPU → thêm capacity để tiến gần 50%; đây là minh họa, không phải cam kết số instance trong mọi tình huống.",Traffic biến động liên tục và metric có quan hệ phù hợp với capacity.,Không bảo đảm metric luôn bằng target hoặc scale tức thời; min/max và thời gian khởi tạo vẫn giới hạn phản ứng.,Application Auto Scaling; SageMaker,Domain 3,3.2,Autoscaling,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
Step scaling,CloudWatch alarm • breach ranges • adjustments,Scaling theo các bậc ngưỡng,"Step scaling changes capacity by configured adjustments when a CloudWatch alarm enters a breach condition. Different breach ranges can apply different adjustments, allowing a stronger scale-out response to a larger overload instead of trying to hold one target value.","Step scaling thay đổi capacity theo mức điều chỉnh cấu hình khi CloudWatch alarm phát hiện vi phạm ngưỡng. Các khoảng vi phạm khác nhau có thể áp dụng mức tăng/giảm khác nhau, giúp phản ứng mạnh hơn khi quá tải lớn thay vì chỉ giữ một target.","Định nghĩa metric, alarm threshold/evaluation periods và các bậc adjustment. Ví dụ bài học 50 invocations/instance → thêm 1,80 → thêm 2; cần hiểu đơn vị và chu kỳ đo của metric thật.","Overload nhẹ tăng 1 instance, overload lớn tăng 2; giữ giới hạn capacity và cooldown.",Muốn kiểm soát mức phản ứng theo độ lớn của vi phạm.,"Không chỉ đặt alarm là đủ: alarm phải nối scaling policy và scalable target. Số 50/80 là ví dụ, không chuẩn thi cố định.",CloudWatch; Application Auto Scaling,Domain 3,3.2,Autoscaling,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
Scheduled scaling vs manual scaling,predictable calendar • explicit capacity change,Scaling theo lịch và chỉnh thủ công,"Scheduled scaling changes capacity bounds at known times to prepare for predictable demand, while manual scaling changes capacity through an explicit operator or API action. Scheduled actions can work with dynamic policies, which continue adjusting resources within the scheduled bounds.",Scheduled scaling thay đổi giới hạn capacity vào thời điểm xác định để chuẩn bị nhu cầu có quy luật; manual scaling thay đổi capacity qua hành động người vận hành hoặc API. Lịch có thể kết hợp dynamic policy tiếp tục điều chỉnh tài nguyên trong giới hạn được đặt theo lịch.,"Scheduled đặt min/max mới trước cao điểm và hạ sau sự kiện. Manual/on-demand scaling trong bài là tăng giảm chủ động, khác On-Demand pricing của EC2.",Traffic cao mỗi thứ Tư → đặt lịch tăng baseline trước đó; target tracking điều chỉnh tiếp trong ngày.,Nhu cầu có giờ cao điểm biết trước hoặc cần override tạm thời.,Không suy ra traffic không dự đoán được thì chỉ được scale thủ công; dynamic policies thường phù hợp chính cho tải biến động.,SageMaker; Application Auto Scaling,Domain 3,3.2,Autoscaling,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
GPU scale-out readiness delay,launch + image pull + weights load • scale early,Độ trễ sẵn sàng khi thêm instance GPU,"GPU scale-out only adds usable serving capacity after the instance starts, the container image is available and model weights areloaded into accelerator memory. Large-model startup can take minutes, so scaling must begin before existing instances exhaust their safe concurrency or memory capacity.","Scale-out GPU chỉ bổ sung capacity phục vụ thực tế sau khi instance khởi động, image container có sẵn và trọng số model được tải vào bộ nhớ accelerator. Khởi tạo model lớn có thể mất nhiều phút, nên scaling cần bắt đầu trước khi các instance hiện có hết concurrency hoặc memory an toàn.","Dùng warm minimum, target sớm và scheduled pre-scaling khi biết trước tải. Theo dõi readiness và latency; không đếm instance vừa launch là capacity đã nhận request.","Bài học đo tối đa 8 request đồng thời/instance, đặt target 5 và min 2; toàn bộ là số benchmark ví dụ.",LLM endpoint phản ứng chậm dù policy đã thêm GPU instance.,"Không áp mặc định target 5 cho mọi LLM. Context/output tokens, batching và model size thay đổi capacity.",SageMaker; GPU instances; CloudWatch,Domain 3,3.2,Autoscaling GPU,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
GPU concurrency and memory headroom,weights + runtime + KV cache • queue depth,Concurrency và bộ nhớ dự phòng trên GPU,"GPU serving capacity depends on memory for model weights, the serving runtime and concurrent requests, including the key-value cache used during LLM generation. Safe concurrency is the load the instance can sustain within its latency target without exhausting that memory budget.","Capacity phục vụ GPU phụ thuộc bộ nhớ cho trọng số model, runtime serving và các request đồng thời, gồm KV cache khi LLM sinh token. Concurrency an toàn là mức tải instance giữ được trong latency mục tiêu mà không dùng cạn ngân sách bộ nhớ đó.","Quan sát GPU utilization, GPU memory, queue/concurrent requests cùng input/output token lengths. CPU thấp vẫn có thể GPU bão hòa; queue/concurrency thường phản ánh áp lực latency rõ hơn CPU.",Hai request context rất dài có thể tốn memory hơn nhiều request ngắn dù requests/sec thấp.,Right-size GPU và chọn metric scaling sát workload.,Memory usage cao do weights cố định không tự là metric target tracking tốt; scale-out cũng không giúp một model không vừa một replica.,SageMaker; GPU; CloudWatch,Domain 3,3.2,Autoscaling GPU,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
Customer-managed vs Bedrock Managed knowledge base,choose vector backend • managed datastore,Hai mức quản lý knowledge base,"The lesson distinguishes a Bedrock Managed knowledge base, where the service manages the datastore and default embedding choices, from a customer-managed knowledge base, where the team configures the vector store, embedding model, data sources and chunking. The choice determines which infrastructure decisions remain with the team.","Bài học phân biệt Bedrock Managed knowledge base, nơi dịch vụ quản lý datastore và lựa chọn embedding mặc định, với customer-managed knowledge base, nơi nhóm cấu hình vector store, embedding model, data sources và chunking. Lựa chọn này quyết định những phần hạ tầng nào nhóm vẫn phải thiết kế.","Phần cấu hình chi tiết của module tập trung customer-managed. Chọn backend theo tìm kiếm, chi phí, tích hợp, khả năng vận hành; xác nhận kiểu KB/model/Region hỗ trợ trước khi triển khai.",Đội đã có Aurora/pgvector có thể kết nối store hiện hữu thay vì tạo store mới nếu cấu hình tương thích.,Phân biệt managed ingestion với ai quản lý cấu hình vector backend.,Customer-managed không có nghĩa tự viết mọi bước ingestion; Bedrock vẫn quản lý ingestion. Không coi mọi KB đều bắt buộc chọn OpenSearch.,Bedrock Knowledge Bases,Domain 3,3.2,RAG infrastructure,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
Quick-create vs existing vector store,create index and fields • reuse supported backend,Tạo nhanh và kết nối vector store sẵn có,"Quick-create provisioning lets Bedrock configure a supported new vector store and the index fields needed by a knowledge base. Connecting an existing store reuses a compatible backend, but requires the correct index, vector dimensions, text and metadata mappings, access permissions and network configuration.","Quick-create cho Bedrock cấu hình vector store mới được hỗ trợ cùng các trường index cần cho knowledge base. Kết nối store sẵn có tái sử dụng backend tương thích nhưng đòi hỏi đúng index, số chiều vector, ánh xạ text/metadata, quyền truy cập và mạng.","Module nêu quick-create: OpenSearch Serverless, Aurora PostgreSQL Serverless, Neptune Analytics, S3 Vectors. Các store hiện hữu/partner có điều kiện riêng. Vector dimension phải khớp embedding model.","Chọn Titan V2 1024 dimensions → index tương thích 1024, không tái dùng index 1536 mà không thay đổi cấu hình.",Chọn lộ trình provisioning KB theo nền tảng hiện có.,Quick-create giảm setup không có nghĩa miễn phí hoặc backend nào cũng hỗ trợ hybrid/binary vector giống nhau.,Bedrock Knowledge Bases; vector stores,Domain 3,3.2,RAG infrastructure,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
Retrieval requirements → configuration,freshness • traceability • latency/cost • access scope,Ánh xạ yêu cầu vào thiết kế retrieval,"Retrieval pipeline design maps business requirements to ingestion and query-time settings. Freshness controls synchronization, traceability shapes metadata and citations, latency and cost constrain candidate counts and reranking, and access scope determines how authorized document sets are isolated and filtered.",Thiết kế retrieval pipeline ánh xạ yêu cầu nghiệp vụ vào cấu hình ingestion và lúc truy vấn. Độ mới quyết định đồng bộ; khả năng truy nguồn định hình metadata/citation; latency và cost giới hạn số candidates/reranking; phạm vi truy cập quyết định cách cô lập/lọc tài liệu được phép.,"Tách 4 nhóm yêu cầu rồi chọn sync trigger/frequency, chunking/embedding/store, top-k/rerank/citation, metadata schema/filter. Đo end-to-end trên bộ query đại diện.",HR assistant: policy mới trong 1 ngày → sync đêm; chỉ policy đúng country → metadata/filter từ identity backend.,Thiết kế có thể review được bằng chuỗi yêu cầu→quyết định→kiểm thử.,Rerank không làm dữ liệu mới hơn; sync thường hơn không thay authorization. Các lựa chọn cần đánh đổi và đo.,Bedrock Knowledge Bases,Domain 3,3.2,RAG infrastructure,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
Session compute vs stored short-term events,ephemeral runtime • retained events • reload context,Compute phiên tạm và sự kiện hội thoại được lưu,"A runtime session's in-memory execution context is temporary, while short-term conversation events stored in AgentCore Memory can persist for a configured retention period. Restoring a conversation requires retrieving the stored events and rebuilding the context; the term short-term does not mean immediate deletion when a session ends.",Ngữ cảnh thực thi trong memory của phiên runtime là tạm thời; sự kiện hội thoại ngắn hạn đã ghi vào AgentCore Memory có thể tồn tại trong thời hạn lưu cấu hình. Khôi phục hội thoại cần đọc các sự kiện đã lưu và dựng lại context; 'ngắn hạn' không có nghĩa xóa ngay khi phiên kết thúc.,"Theo bài học: raw events có retention tối đa 365 ngày; runtime microVM mặc định ephemeral. Nhận diện actor/session, ghi tiến độ cần phục hồi và kiểm thử reconnect.",Khách mất kết nối giữa workflow đặt vé; phiên mới đọc task state đã lưu để tiếp tục đúng bước.,Tránh mất progress và phân biệt scope dữ liệu với thời gian tồn tại compute.,Không mặc định runtime tự bền vững mọi biến Python. Runtime có cấu hình session storage riêng trong docs hiện hành; không nhầm với Memory.,AgentCore Runtime; AgentCore Memory,Domain 3,3.2,Agent state,Skill Builder,"https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B
https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/runtime-sessions.html",15/09/2026
Long-term extraction strategies and namespaces,facts • preferences • summaries • actor scope,Chiến lược trích xuất và namespace bộ nhớ dài hạn,"Long-term memory strategies select useful information from recorded interactions and organize the resulting records under configured namespaces. This supports recall of user facts, preferences or summaries across sessions while preserving the distinction between raw conversation events and extracted knowledge.","Chiến lược bộ nhớ dài hạn chọn thông tin hữu ích từ tương tác đã ghi và tổ chức các record kết quả theo namespace cấu hình. Nhờ đó agent nhớ fact, sở thích hoặc tóm tắt của người dùng giữa nhiều phiên, đồng thời phân biệt sự kiện hội thoại thô với tri thức đã trích xuất.","Cấu hình strategy, actor/session IDs và namespace; lưu event → extraction bất đồng bộ → retrieve record phù hợp context. Theo bài học, retention raw event không tự áp thời hạn xóa cho long-term records.",Sở thích liên hệ qua email dùng ở lần truy cập sau; refund đang xử lý thuộc task state; policy chung thuộc KB.,Cá nhân hóa và quản lý scope/retention dữ liệu agent.,Namespace tổ chức dữ liệu không tự thay authorization. Không có strategy thì không tự trích xuất long-term insight; không coi memory là model weights.,AgentCore Memory,Domain 3,3.2,Agent state,Skill Builder,"https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B
https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/memory-organization.html",15/09/2026
Supervisor–specialist collaboration,decompose • delegate • aggregate • scoped agents,Phối hợp agent giám sát và agent chuyên môn,"A supervisor–specialist system uses a coordinating agent to break a user goal into subtasks, delegate work to specialized agents and combine their results. Separate agents can own different tools, permissions and release cycles, while the supervisor maintains workflow-level progress and shares only the context needed for each subtask.","Hệ thống supervisor–specialist dùng agent điều phối chia mục tiêu người dùng thành subtasks, giao việc cho agent chuyên môn và kết hợp kết quả. Các agent có thể có tool, quyền và vòng đời phát hành khác nhau; supervisor giữ tiến độ toàn workflow và chỉ chia sẻ context cần cho từng nhiệm vụ.","Nên tách khi tool set quá rộng, nhiệm vụ cần quyền khác nhau hoặc team muốn deploy độc lập. A2A hỗ trợ trao đổi task/result; MCP cho phép agent gọi tool.","Supervisor du lịch giao flight, hotel, payment cho specialist riêng; flight không có quyền payment.",Thiết kế multi-agent infrastructure theo trách nhiệm.,"Multi-agent không tự tốt hơn một agent; có overhead, lỗi phân tán và nhu cầu tracing. Shared tools chỉ dành agent được phép.",AgentCore Runtime; Gateway; Identity; Memory; A2A,Domain 3,3.2,Agent workflows,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
Backpressure and downstream concurrency limits,buffer overflow • protect bottleneck • queue consumers,Áp lực ngược và giới hạn đồng thời phía sau,"Backpressure limits how quickly upstream components send work to a constrained downstream service. A queue can buffer excess work while consumer concurrency limits keep processing within downstream capacity, allowing the system to recover from bursts without assuming every accepted request completes immediately.","Backpressure giới hạn tốc độ thành phần phía trước đẩy việc vào dịch vụ phía sau bị giới hạn. Queue có thể giữ phần việc vượt tải trong khi concurrency của consumer giữ tốc độ xử lý trong capacity downstream, giúp hệ thống phục hồi sau burst mà không giả định mọi request được nhận đều hoàn tất ngay.","Đặt SQS trước Lambda tool chịu API rate limit; consumer giới hạn đồng thời, retry/DLQ và idempotency. Đo queue age/backlog cùng completion/failure, không chỉ số request đã nhận.","Walkthrough create_ticket 100 concurrent, check_status 500, escalate 50: giới hạn riêng theo hệ thống phụ thuộc.","Agent gọi nhiều tool có tốc độ, quota và kiểu thất bại khác nhau.",Concurrency không đồng nghĩa requests/second; queue không tự có nếu chỉ giảm Lambda concurrency. Cần thiết kế đường bất đồng bộ và thông báo kết quả.,SQS; Lambda; CloudWatch,Domain 3,3.2,Agent workflows,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
Application turn limit vs runtime timeout vs event retention,20 turns • 30 minutes • stored event lifetime,Ba giới hạn khác nhau của hội thoại,"An application turn limit caps dialogue or reasoning iterations, a runtime timeout controls the lifetime or idleness of execution, and event retention controls how long stored conversation records remain available. They operate at different layers and must be configured and tested separately.","Giới hạn lượt của ứng dụng chặn số vòng hội thoại/suy luận, runtime timeout kiểm soát tuổi thọ hoặc thời gian nhàn rỗi của thực thi, còn event retention quyết định record hội thoại được lưu bao lâu. Chúng thuộc các lớp khác nhau và phải được cấu hình, kiểm thử riêng.","Walkthrough dùng session timeout 30 phút, max 20 turns để escalate; đây là policy ứng dụng mẫu. Lưu task state và lịch sử cần thiết để bàn giao người hỗ trợ, kể cả khi runtime kết thúc.",Hết 20 lượt chưa giải quyết → handoff; không suy ra raw conversation event đã bị xóa.,"Thiết kế stop condition, recovery và trải nghiệm human handoff.",Không học 30 phút/20 turns là limit bắt buộc của AgentCore. AgentCore Memory không tự quyết định gọi Amazon Connect.,AgentCore; application logic; Amazon Connect,Domain 3,3.2,Agent workflows,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
CloudFormation Description vs Metadata,template purpose • structured context • optional sections,Mô tả mục đích và siêu dữ liệu của template,"Description is an optional text field that explains a CloudFormation template's purpose. Metadata is an optional section for structured JSON or YAML information, such as deployment context or console parameter organization. These sections help people and tools understand the template; they do not replace resource declarations or supply deployment inputs in the way Parameters do.","Description là trường văn bản tùy chọn giải thích mục đích của template CloudFormation. Metadata là phần tùy chọn lưu thông tin có cấu trúc JSON hoặc YAML, chẳng hạn bối cảnh triển khai hoặc cách tổ chức tham số trên console. Hai phần này giúp người và công cụ hiểu template; chúng không thay thế khai báo tài nguyên và không cung cấp đầu vào triển khai theo cách của Parameters.",Description trả lời template dùng để làm gì; Metadata bổ sung ngữ cảnh hoặc cấu hình giao diện tham số qua AWS::CloudFormation::Interface. Phân biệt Metadata cấp template với thuộc tính Metadata gắn vào từng resource.,Template triển khai endpoint chống gian lận: Description ghi mục đích; Metadata nhóm các tham số mạng và inference để người triển khai dễ chọn; Resources vẫn khai báo model và endpoint.,"Dùng khi đọc cấu trúc template, chọn đúng section cho phần mô tả hoặc tổ chức thông tin, và duy trì hạ tầng để người khác có thể kiểm tra.","Metadata không phải dữ liệu huấn luyện, runtime configuration hay nơi lưu secret; CloudFormation không tự che nội dung của section này. Description khác description riêng của một parameter.",CloudFormation,Domain 3,3.2,CloudFormation,Skill Builder,"https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/template-formats.html
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/metadata-section-structure.html",15/09/2026
CloudFormation Transform / macro / AWS SAM,template preprocessing • macro expansion • AWS::Serverless-2016-10-31,Tiền xử lý và mở rộng template,"The optional Transform section identifies macros that process a CloudFormation template before its resulting resource changes are applied. Macros can rewrite or expand template content. The AWS::Serverless transform expands AWS SAM resource syntax into standard CloudFormation resources, allowing concise serverless definitions to produce the infrastructure that CloudFormation manages as a stack.","Phần Transform tùy chọn xác định các macro xử lý template CloudFormation trước khi áp dụng những thay đổi tài nguyên được tạo ra. Macro có thể sửa hoặc mở rộng nội dung template. Transform AWS::Serverless chuyển cú pháp tài nguyên AWS SAM thành tài nguyên CloudFormation tiêu chuẩn, giúp định nghĩa serverless ngắn gọn sinh ra hạ tầng được CloudFormation quản lý trong stack.","Nếu có nhiều macro ở Transform, CloudFormation xử lý theo thứ tự khai báo. Với SAM, dùng literal Transform: AWS::Serverless-2016-10-31 ở cấp cao nhất. Kiểm tra nội dung đã mở rộng trong change set trước khi execute.",AWS::Serverless::Function có thể được mở rộng thành AWS::Lambda::Function và execution role tương ứng; xem template sau xử lý để biết tài nguyên và quyền thực tế.,Nhận diện section dùng macro hoặc cú pháp SAM; hiểu bước xử lý template trong quy trình IaC và lý do template ngắn vẫn tạo nhiều resource.,CloudFormation Transform không phải SageMaker Batch Transform và không thực hiện feature engineering trên dataset. Macro xử lý template; việc tạo change set chưa áp dụng tài nguyên.,CloudFormation; AWS SAM; Lambda,Domain 3,3.2,CloudFormation,Skill Builder,"https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B
https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/transform-section-structure.html
https://docs.aws.amazon.com/AWSCloudFormation/latest/TemplateReference/transform-aws-serverless.html",15/09/2026
CloudFormation Ref / GetAtt / DependsOn,reference value • resource attribute • implicit or explicit dependency,Tham chiếu giá trị và thứ tự phụ thuộc,"Ref resolves a parameter value or a resource-specific return value, while Fn::GetAtt retrieves a supported attribute of a resource. References in resource properties can establish implicit dependencies. DependsOn explicitly declares a dependency when references do not express the required ordering, allowing CloudFormation to coordinate resource operations while retaining a declarative template.","Ref lấy giá trị của parameter hoặc giá trị trả về được quy định cho từng loại resource; Fn::GetAtt lấy một thuộc tính được resource hỗ trợ. Tham chiếu trong thuộc tính resource có thể tạo phụ thuộc ngầm. DependsOn khai báo phụ thuộc tường minh khi tham chiếu chưa thể hiện đủ thứ tự cần thiết, giúp CloudFormation điều phối thao tác tài nguyên trong template khai báo.","Resource được tham chiếu phải được tạo trước resource sử dụng nó. Các resource độc lập có thể tạo song song. DependsOn bổ sung quan hệ cần thiết, chẳng hạn một service phải chờ policy riêng của role được tạo xong.",!Ref InstanceType lấy input; !GetAtt ExecutionRole.Arn lấy ARN của role; EndpointConfig tham chiếu Model và Endpoint tham chiếu EndpointConfig tạo chuỗi phụ thuộc khi triển khai.,Dùng khi ghép các tài nguyên trong template và giải câu hỏi phải tạo role/model/configuration trước endpoint; tránh chuyển sang script imperative chỉ vì có thứ tự.,"Ref không luôn trả về ARN; giá trị trả về phụ thuộc loại resource. DependsOn không truyền giá trị, không cấp IAM permission và không chứng minh ứng dụng đã vượt qua kiểm thử nghiệp vụ.",CloudFormation; IAM; SageMaker,Domain 3,3.2,CloudFormation,Skill Builder,"https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B
https://docs.aws.amazon.com/AWSCloudFormation/latest/TemplateReference/aws-attribute-dependson.html",15/09/2026
CDK grant helpers / grantee,resource-scoped permissions • grant read • grant read/write,Hàm hỗ trợ cấp quyền trong CDK,"CDK grant helpers are construct methods that add the IAM permissions needed for a specified principal, called the grantee, to perform supported operations on a resource. Higher-level constructs provide read or read/write helpers that generate appropriate policy statements and, where supported, related encryption-key permissions. The resulting permissions become part of the synthesized infrastructure.","Grant helpers trong CDK là các phương thức của construct bổ sung quyền IAM cần thiết để một principal được chỉ định, gọi là grantee, thực hiện thao tác được hỗ trợ trên tài nguyên. Construct cấp cao cung cấp hàm cấp quyền đọc hoặc đọc/ghi, sinh policy phù hợp và quyền khóa mã hóa liên quan khi được hỗ trợ. Các quyền này trở thành một phần của hạ tầng được tổng hợp.","Grantee có thể là Lambda function với execution role tương ứng. Bài học dùng bucket.grants.read(function) và table.grants.read_write_data(function). Kiểm tra policy được sinh, phạm vi resource và yêu cầu KMS trước khi deploy.","Lambda đọc tài liệu S3 và ghi trạng thái DynamoDB: cấp read cho bucket và read/write data cho table, thay vì thêm quyền quản trị toàn tài khoản.","Dùng L2 constructs để nối quyền giữa các thành phần, giảm việc tự viết policy lặp lại và hỗ trợ nguyên tắc least privilege.",Grant không tạo đường mạng VPC và không bỏ qua explicit deny hoặc permissions boundary. Tên API phụ thuộc ngôn ngữ và phiên bản; helper kiểu grant_read vẫn có thể xuất hiện trong code cũ.,AWS CDK; IAM; S3; DynamoDB; Lambda; KMS,Domain 3,3.2,AWS CDK,Skill Builder,"https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B
https://docs.aws.amazon.com/cdk/v2/guide/permissions.html
https://docs.aws.amazon.com/cdk/api/v2/docs/aws-cdk-lib.aws_s3.BucketGrants.html
https://docs.aws.amazon.com/cdk/api/v2/docs/aws-cdk-lib.aws_dynamodb.TableGrants.html",15/09/2026
SageMaker Processor / Processing job / run,managed processing compute • inputs/outputs • Processor.run,Đối tượng cấu hình và job xử lý dữ liệu,"A Processor configures the container, execution role, compute resources and related settings for a managed SageMaker Processing job. Its run method supplies inputs, outputs and job arguments for tasks such as preprocessing, feature engineering or model evaluation. In a pipeline context, the SDK can capture these arguments for a ProcessingStep instead of immediately starting the job.","Processor cấu hình container, execution role, tài nguyên tính toán và các thiết lập liên quan cho một SageMaker Processing job được quản lý. Phương thức run cung cấp đầu vào, đầu ra và đối số của job để tiền xử lý, tạo đặc trưng hoặc đánh giá model. Trong ngữ cảnh pipeline, SDK có thể ghi nhận các đối số cho ProcessingStep thay vì khởi chạy job ngay.","Chọn image hoặc processor theo framework, instance type/count và IAM role; khai báo ProcessingInput/ProcessingOutput; dùng script processor như SKLearnProcessor cho mã xử lý phù hợp. Đầu ra của bước trước có thể được tham chiếu làm đầu vào bước sau.","Processing job đọc validation data và model artifact trên S3, chạy script đánh giá rồi ghi evaluation.json; ConditionStep sau đó đọc metric để quyết định đăng ký model.","Trong module này, trọng tâm Domain 3 là cấp tài nguyên và tự động hóa job bằng SDK. Kiến thức thuật toán làm sạch dữ liệu tiếp tục thuộc Domain 1.","Processor.run không đồng nghĩa Estimator.fit và không tạo inference endpoint. Với PipelineSession, không mặc định gọi run là một job đã chạy; cần bắt đầu pipeline execution.",SageMaker Processing; SageMaker Pipelines; SageMaker Python SDK; S3,Domain 3,3.2,SDK và tự động hóa,Skill Builder,"https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B
https://sagemaker.readthedocs.io/en/v2.248.0/api/training/processing.html",15/09/2026
