D3-M83 — Traffic tăng đúng lịch,Wednesday peak • pre-scale,Endpoint traffic predictably rises each Wednesday morning and falls on Friday.,Traffic endpoint tăng đều mỗi sáng thứ Tư và giảm vào thứ Sáu.,Scheduled scaling kết hợp dynamic policy nếu cần,Lịch tăng min/max trước peak; dynamic policy vẫn điều chỉnh trong giới hạn khi tải thực thay đổi.,Không đợi CPU alarm mới launch nếu đã biết trước cao điểm; lịch không đảm bảo dự đoán được mọi burst.,D3-P33 • known timing → pre-scale,3.2,Mở rộng từ bài học,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
D3-M84 — GPU mới chưa phục vụ dù đã launch,weights loading • warm capacity,"A GPU fleet scales out, but requests time out while the added instances load large model weights.",GPU fleet đã scale out nhưng request timeout lúc instance mới đang load weights lớn.,Scale sớm và giữ minimum warm capacity,Startup gồm image pull/model download/load memory; cần headroom đủ qua giai đoạn chờ ready.,Không coi instance launched là capacity ready; CPU thấp không phản ánh GPU rảnh; nâng max instance riêng không sửa thời gian nạp.,D3-P34 • launch ≠ ready,3.2,Mở rộng từ bài học,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
D3-M85 — Vector schema không khớp embedding,1024 dimensions • mismatched index,The embedding model produces 1024-dimensional vectors but the selected index expects a different size.,Embedding model trả vector 1024 chiều nhưng index yêu cầu số chiều khác.,Đồng bộ model/dimensions và vector index,Ingestion/query cần biểu diễn tương thích; index schema phải được chuẩn bị theo output model.,Tăng top-k hoặc rerank không sửa lỗi schema; không chỉ đổi model query mà giữ nguyên vectors cũ.,D3-P35 • compatibility trước ingestion,3.2,Mở rộng từ bài học,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
D3-M86 — Cần quan hệ giữa entities,graph relationships • multi-hop context,A knowledge-base design needs relationships among connected entities in addition to text similarity.,Thiết kế KB cần quan hệ giữa entity liên kết bên cạnh độ tương tự text.,Đánh giá Neptune Analytics / graph-based retrieval phù hợp,Graph backend bổ sung quan hệ và khả năng traversal theo kiến trúc được hỗ trợ.,OpenSearch/Aurora/S3 Vectors có điểm mạnh khác; không suy ra mọi query graph đều tốt hơn vector search.,D3-P35 • backend theo yêu cầu,3.2,Mở rộng từ bài học,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
D3-M87 — Tài liệu phải mới trong một ngày,freshness • sync completion,An HR assistant must reflect newly published policies within one day.,HR assistant phải phản ánh policy mới trong vòng một ngày.,Lịch/trigger sync đáp ứng freshness và kiểm tra hoàn tất,Thiết kế ingestion updates cùng completion checks để tài liệu mới trở thành searchable đúng hạn.,Reranking và tăng result count không nạp được tài liệu chưa sync; upload nguồn khác ingestion hoàn tất.,D3-P36 • freshness → sync design,3.2,Mở rộng từ bài học,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
D3-M88 — Kết thúc runtime vẫn cần nhớ hội thoại,ephemeral compute • persisted events,A user reconnects after the runtime session ends and needs to resume a partially completed task.,User kết nối lại sau runtime session kết thúc và cần tiếp tục nhiệm vụ dang dở.,Lưu task state/events bền vững rồi reload context,Raw short-term events có thể giữ theo retention; application retrieves/rebuilds context khi resume workflow.,Không chỉ giữ biến trong memory microVM; short-term không tự đồng nghĩa xóa ngay khi session kết thúc.,D3-P37 • durable state trước restore,3.2,Mở rộng từ bài học,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
D3-M89 — Sở thích giữa phiên khác policy chung,user preference • knowledge base,Match a user's preferred contact channel and the company's return policy to storage scope.,Ghép kênh liên hệ ưa thích của user và policy đổi trả chung của công ty với scopes lưu trữ.,Long-term user memory; knowledge base dùng chung,"Preference gắn với user và được recall giữa phiên; policy chung là tài liệu tri thức, không phải per-user memory.",Runtime timeout không quyết định retention của record đã lưu; namespace vẫn cần backend authorization.,D3-P37 • đúng loại thông tin và scope,3.2,Mở rộng từ bài học,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
D3-M90 — Specialists khác framework cần cộng tác,A2A • task/result exchange,A supervisor delegates work to specialists implemented with different agent frameworks.,Supervisor giao việc cho specialist được cài bằng framework khác nhau.,A2A-compatible communication,A2A trao đổi request/result giữa agent; independent runtime/identity/state giúp tách trách nhiệm.,MCP tập trung agent-to-tool; shared S3 bucket hay container chung không thay task communication contract.,D3-P38 • agent-to-agent,3.2,Mở rộng từ bài học,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
D3-M91 — API ticket bị giới hạn đồng thời,SQS • Lambda consumers • backpressure,Ticket requests arrive faster than a downstream API can process them safely.,Yêu cầu tạo ticket đến nhanh hơn khả năng xử lý an toàn của API downstream.,Queue trước tool + consumer concurrency phù hợp,SQS giữ overflow; consumer xử lý theo giới hạn và dùng idempotency/retry để tránh duplicate ticket.,Chỉ giảm Lambda concurrency không tự tạo queue; concurrency khác RPS; tăng mọi limit có thể làm API sau quá tải.,D3-P39 • buffer then process,3.2,Mở rộng từ bài học,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
D3-M92 — Turn limit cần bàn giao người hỗ trợ,application policy • conversation history,An assistant reaches the configured dialogue limit without resolving the issue.,Assistant đạt giới hạn lượt được ứng dụng cấu hình nhưng chưa giải quyết vấn đề.,Escalation workflow với history/status sang human support,"Ứng dụng kiểm tra điều kiện dừng và gọi tool handoff, chuyển context cần thiết để người nhận tiếp tục công việc.","Memory không tự gọi Amazon Connect; 20 turns/30 minutes là ví dụ chính sách, không limit bắt buộc AWS.",D3-P40 • stop condition → handoff,3.2,Mở rộng từ bài học,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
D3-M93 — Phải có người duyệt production,human sign-off • automated tests,"Every change must pass automated tests, but a reviewer must approve the production release.",Mọi thay đổi phải pass test tự động nhưng reviewer phải duyệt trước phát hành production.,Continuous delivery với manual approval gate,Giữ artifact sẵn sàng và tự động hóa các bước trước quyết định phát hành.,Continuous deployment bỏ bước duyệt tay cuối nên không đáp ứng yêu cầu này.,D3-P42,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M94 — External Git kích hoạt AWS pipeline,GitHub/GitLab/Bitbucket • managed connection,"The source repository remains with an external Git provider, and new commits should start an AWS release pipeline.",Repository ở external Git provider và commit mới cần khởi động release pipeline AWS.,AWS CodeConnections + CodePipeline source action,Connection cấp tích hợp/truy cập provider được hỗ trợ; pipeline nhận đúng source revision.,CodeBuild chạy build; ECR lưu image; cả hai không thay connection tới Git provider.,D3-P42,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M95 — Build lỗi do command hoặc environment,build stage • YAML • command failure,A build fails before packaging because a required command or environment variable is missing.,Build lỗi trước đóng gói vì thiếu command hoặc biến môi trường cần thiết.,Kiểm tra CodeBuild logs và buildspec.yml/environment,Log phase/command giúp xác định cấu hình cần sửa.,AppSpec dùng deployment; tăng endpoint capacity không sửa buildspec.,D3-P43,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M96 — Deploy EC2 lỗi lifecycle hook,AppSpec • instance agent • hooks,"The application revision is available, but deployment to EC2 fails during a lifecycle hook.",Revision ứng dụng có sẵn nhưng triển khai EC2 lỗi ở lifecycle hook.,"CodeDeploy logs, AppSpec, hook script và agent","Deployment hook thực thi trên target cần đúng script, permissions và trạng thái agent.",Không sửa buildspec khi bằng chứng chỉ ra deployment hook; Lambda/ECS không dùng agent EC2 cùng cách.,D3-P43,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M97 — S3 tải artifact báo AccessDenied,explicit denied • service role vs instance profile,The deployment logs show S3 artifact download failures with explicit access-denied errors.,Logs cho thấy tải artifact S3 thất bại và có lỗi access denied rõ ràng.,Xác định caller và kiểm tra quyền role tải artifact,"Với EC2, instance profile thường cấp quyền tải revision; kiểm tra policies/KMS theo đường request.",Chỉ tăng timeout hoặc restart agent không giải quyết quyền; không mặc định chỉ sửa CodeDeploy service role.,D3-P43,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M98 — Sửa code nhưng chức năng cũ phải còn đúng,previously working • after change,"Feature engineering code changes, and previously correct behavior must still work afterward.",Code feature engineering đổi nhưng hành vi từng đúng phải vẫn hoạt động sau thay đổi.,Regression testing,Mục đích là phát hiện behavior bị phá bởi thay đổi.,Regression test không phải thuật toán hồi quy; có thể được thực hiện bằng unit hoặc integration tests.,D3-P44,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M99 — Xác minh bàn giao artifact giữa stages,stage handoff • interfaces,A training artifact must be loaded successfully by deployment and return a valid response to the client.,Artifact training phải được deployment load thành công và trả response hợp lệ cho client.,Integration testing,Kiểm tra tương tác giữa các thành phần và artifact/request contracts.,Unit test riêng từng function không đủ chứng minh các thành phần kết nối đúng.,D3-P44,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M100 — Kiểm tra một phép tính feature,isolated function • edge cases,A function computes a feature and must handle empty input and missing values correctly.,Một hàm tính feature phải xử lý đúng input rỗng và missing values.,Unit testing,Phạm vi kiểm thử là logic thành phần nhỏ với các trường hợp biên.,Không cần gọi full deployment chỉ để kiểm tra một phép tính độc lập.,D3-P44,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M101 — Một phần nhỏ rồi toàn bộ traffic,two shifts • canary baking,"An endpoint update should send 10% of traffic to the new fleet, observe it, then send the remainder.","Update endpoint cần chuyển 10% traffic sang fleet mới, theo dõi rồi chuyển phần còn lại.",SageMaker blue/green CANARY,"Canary native có hai lần chuyển traffic, với baking giữa hai lần.",Không gọi 5→25→100 là một CANARY native hai bước.,D3-P45,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M102 — Nhiều bước traffic tăng đều,25 → 50 → 75 → 100,Traffic should move to the new blue/green fleet in four equal increments with monitoring between them.,Traffic cần chuyển sang fleet blue/green mới qua bốn bước tăng đều và có theo dõi giữa bước.,LINEAR traffic shifting,Linear phù hợp nhiều bước tăng bằng nhau.,Canary chuyển một phần rồi phần còn lại; rolling thay capacity theo batch và dọn fleet cũ từng phần.,D3-P45; thuật ngữ All-at-once vs canary vs linear,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M103 — Không đủ capacity cho fleet kép,large model • many GPU instances,A large endpoint must be updated while minimizing temporary additional instance capacity.,Endpoint lớn phải được cập nhật trong khi giảm tối đa capacity instance bổ sung tạm thời.,Rolling deployment,"Tạo, chuyển traffic, bake và dọn từng batch giảm overhead so với fleet kép.",Blue/green vẫn cần fleet mới; kéo dài baking còn làm thời gian chồng chi phí lâu hơn.,D3-P46,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M104 — Alarm trong baking period,preconfigured alarm • automatic reversal,The new fleet breaches a configured error-rate alarm during its baking period.,Fleet mới vi phạm alarm error rate đã cấu hình trong baking period.,Auto-rollback theo deployment configuration,Guardrails dùng alarm đã chỉ định để bắt đầu quay về deployment cũ.,Không chờ người phát hiện nếu đã cấu hình automatic rollback; không hứa thời gian cố định dưới 60 giây.,D3-P45; D3-P46,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M105 — Nhiều dịch vụ với nhánh và retry,state machine • error handling,"A nightly workflow coordinates preprocessing, training, evaluation and deployment with branching and retries.","Workflow hằng đêm điều phối preprocessing, training, evaluation và deployment với nhánh và retry.",Step Functions state machine được schedule/pipeline gọi,"Task gọi services, Choice quyết định nhánh, Retry/Catch xử lý lỗi.",Một Lambda dài không thay orchestrator; CodeDeploy không trực tiếp target SageMaker endpoint.,D3-P47,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M106 — Suy giảm quality khởi động retrain,fresh labels • metric alarm,Model quality measured against fresh labels degrades beyond an agreed threshold.,Chất lượng model đo với nhãn mới giảm vượt ngưỡng thống nhất.,CloudWatch quality alarm → retraining workflow có gates,Trigger dựa bằng chứng suy giảm; candidate mới vẫn phải được đánh giá trước release.,Prediction distribution thay đổi không tự là accuracy giảm; alarm không tự cho phép deploy ngay.,D3-P49,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M107 — Học thêm nhưng giữ lớp cũ,existing model artifact • old and new examples,A supported classifier should learn new categories without losing performance on the original categories.,Classifier được hỗ trợ cần học nhóm mới mà không mất hiệu năng trên các nhóm ban đầu.,Incremental training với dữ liệu mở rộng và old-task evaluation,Học tiếp tiết kiệm công train; dữ liệu/mitigation và gate kiểm tra năng lực cũ kiểm soát forgetting.,Chỉ nạp model cũ không tự ngăn catastrophic forgetting; kiểm tra algorithm/schema support.,D3-P50,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M108 — Giữ tham số quan trọng của nhiệm vụ cũ,parameter importance • regularization,New training should limit changes to parameters that were important for previous tasks.,Training mới cần hạn chế thay đổi các tham số quan trọng với nhiệm vụ trước.,EWC hoặc Synaptic Intelligence,Ước lượng importance và thêm ràng buộc/penalty vào cập nhật.,"Đây là thay đổi training process, không phải bật deployment alarm hoặc lưu version cũ đơn thuần.",D3-P50,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M109 — GEM có gì ngoài lưu mẫu,episodic memory • gradient constraints,A continual-learning method stores past examples and constrains updates using their losses and gradients.,Phương pháp continual learning lưu mẫu cũ và ràng buộc cập nhật bằng loss/gradient của các mẫu đó.,Gradient Episodic Memory (GEM),GEM dùng memory để kiểm tra/ràng buộc hướng cập nhật đối với nhiệm vụ trước.,Không mô tả GEM chỉ là trộn mini-batch; exemplar replay tập trung tái sử dụng tập mẫu đại diện.,D3-P50,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M110 — Model phải được reviewer phê duyệt,PendingManualApproval • Approved,"Nightly retraining may create many versions, but only a reviewer-approved version may reach production.",Retraining mỗi đêm tạo nhiều version nhưng chỉ version reviewer duyệt được đến production.,Model Registry approval status + deployment gate,Đăng ký pending và kiểm tra Approved trước khi deploy version cụ thể.,"Lineage, số version hoặc run tracking không thay quyền phê duyệt; registry không tự khóa mọi đường API deployment.",D3-P51,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M111 — Truy dataset gây ra phiên bản lỗi,trace origin • previous approved version,"After an incident, the team must identify the data and code behind a model and restore a previous release.","Sau sự cố, nhóm cần xác định dữ liệu/code tạo model và khôi phục release trước.",Versioned artifacts/config + model lineage,Giữ data/code/params/evaluation/execution IDs cùng artifact và serving configuration để điều tra/rollback.,Chỉ giữ model mới nhất hoặc hyperparameters trong runbook không đủ; lineage không tự là giải thích từng quyết định.,D3-P51; D3-P55,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M112 — Cá nhân hóa prompt lúc gọi,runtime placeholder • same template,The application inserts a customer name and product category into the same stored prompt.,Ứng dụng chèn tên khách hàng và nhóm sản phẩm vào cùng prompt được lưu.,Prompt template variables,Biến cung cấp giá trị từng request mà không sửa định nghĩa template.,Variant là phương án cấu hình thử nghiệm; version là snapshot quản lý release.,D3-P52,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M113 — Quay lại prompt đúng cấu hình cũ,numbered immutable snapshot,A prompt update degrades answers and the previous configuration must be restored immediately.,Prompt update làm câu trả lời kém đi và cần quay lại đúng cấu hình trước.,Đổi application reference về prompt version trước,Version snapshot giữ cấu hình rõ ràng để rollback.,Không sửa lại wording bằng trí nhớ hoặc coi variant chưa version là production rollback target.,D3-P52,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M114 — Prompt cần lịch sử dài hơn quota,10 versions • durable Git history,A team makes frequent prompt releases and needs an audit history longer than the managed version quota.,Nhóm release prompt thường xuyên và cần lịch sử kiểm toán dài hơn quota version được quản lý.,Git/versioned release history bên cạnh Prompt Management,Quota đối chiếu 10 versions/prompt không điều chỉnh; lưu prompt/settings/references ngoài danh sách managed versions.,Không nhầm với 10 requests/second hoặc tự xóa version đang được production tham chiếu.,D3-P52,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M115 — Rollback agent chỉ image vẫn lỗi,tool schema • instructions • model config,Reverting the agent image does not restore behavior because instructions and tool schemas also changed.,Quay image agent về cũ không khôi phục behavior vì instructions và tool schema cũng đã đổi.,Version và rollback toàn bộ artifact set tương thích,Agent behavior đến từ tổ hợp code/instructions/tools/model/config.,Runtime version không tự snapshot tất cả external dependencies.,D3-P53,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M116 — DEFAULT runtime tự theo bản mới,custom endpoint • pinned version,A runtime update must not automatically change the tested version serving production.,Runtime update không được tự đổi version đã kiểm thử đang phục vụ production.,Quản lý endpoint reference ghim runtime version,DEFAULT tự trỏ bản mới theo cơ chế runtime; production cần release reference được kiểm soát.,Chỉ có immutable versions chưa đủ nếu invocation vẫn dùng reference tự thay đổi.,D3-P53,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M117 — Câu đúng nhưng khác wording,expected properties • golden suite,"Valid model responses use different wording, so exact string matching rejects correct answers.",Response đúng có wording khác nhau nên so chuỗi chính xác loại nhầm câu đúng.,Golden suite với assertions theo properties,"Kiểm tra required facts, format, length, citations/refusals thay toàn văn cố định.",Không bỏ mọi deterministic assertion; JSON schema hoặc giá trị bắt buộc vẫn kiểm tra chính xác được.,D3-P54,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M118 — Chấm helpfulness và coherence,quality rubric • judge model,The pipeline must automatically assess helpfulness and coherence across many varied responses.,Pipeline phải tự đánh giá helpfulness và coherence trên nhiều response đa dạng.,LLM-as-a-judge theo rubric,Judge model chấm các tính chất khó biểu diễn bằng assertion đơn giản.,"Load test đo hiệu năng, unit test code không thay đánh giá response; judge vẫn cần calibration.",D3-P54,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M119 — Context đúng nhưng answer sai,retrieval vs generation,"Relevant policy passages are retrieved, but the generated answer contradicts them.",Đã truy xuất passage policy liên quan nhưng answer sinh lại mâu thuẫn với nguồn.,Đánh giá generation/faithfulness cùng prompt/model,Tách retrieval quality khỏi response quality để xác định đúng khâu lỗi.,Không chỉ tăng top-k hoặc re-index khi context đã đúng; citation tồn tại không chứng minh đúng.,D3-P54; D3-P56,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M120 — Provider có model version mới,pinned model • reviewed upgrade,"A new provider model is available, but the team wants to avoid untested behavior changes.",Provider có model mới nhưng nhóm muốn tránh thay đổi behavior chưa kiểm thử.,Pin exact version → evaluation → reviewed pin change,Giữ baseline có thể định danh rồi nâng qua quy trình release chuẩn.,Latest không kiểm soát được release; pinning không bảo đảm model cũ được phục vụ vô hạn.,D3-P61,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M121 — Fine-tuned FM phải tái lập và rollback,base + dataset + hyperparameters + scores,Monthly fine-tuning releases must record their origin and preserve the previous serving version.,Release fine-tune hằng tháng phải ghi nguồn gốc và giữ serving version trước.,Ghi recipe/lineage riêng cho từng model và giữ deployment reference,"Cần base version, training data, hyperparameters, scores và artifact/serving config.",Fine-tune hoàn tất chưa tạo inference deployment; không mặc định hỗ trợ mọi hosting mode.,D3-P55,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M122 — Policy thay bất thường cần mới trong phút,S3 update • event-driven incremental sync,"Documents change unpredictably, and the assistant must reflect revisions within minutes.",Tài liệu đổi không theo lịch và assistant phải phản ánh revision trong vài phút.,Event-driven refresh với incremental ingestion và validation,Sự kiện khởi động sync gần thay đổi; gộp burst để tránh jobs chồng nhau.,Nightly không đạt freshness phút; full corpus re-embedding cho mỗi edit là không cần thiết.,D3-P57,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M123 — Chỉ đổi metadata của CSV,CSV exception • re-ingestion,Only the metadata file of a CSV data source changes; the team expects embeddings to be reused automatically.,Chỉ metadata của CSV đổi và nhóm kỳ vọng tự tái sử dụng embedding.,Không áp metadata-only optimization cho CSV,Metadata CSV có thể ảnh hưởng cấu trúc cột được ingest nên cần xử lý lại.,"Tối ưu chỉ khi content không đổi, không phải CSV và không có custom transformation Lambda.",D3-P57,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M124 — Đổi embedding model nhưng cùng dimensions,different vector spaces • migration,A new embedding model has the same vector dimension as the old model. The team wants to keep old vectors.,Embedding model mới có cùng số chiều với model cũ và nhóm muốn giữ vector cũ.,Re-embed corpus với model mới; validate target song song,Cùng chiều không làm hai không gian embedding tự so sánh được.,Routine incremental sync hoặc chỉ đổi query model không tạo migration hợp lệ.,D3-P58,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M125 — Chặn KB lỗi trước khách hàng,pre-exposure quality gate • staging index,A knowledge-base update must pass evaluation before any production request can use the new content.,KB update phải pass evaluation trước khi request production nào dùng nội dung mới.,Ingest staging/parallel KB → evaluate → cutover,Tách target cập nhật khỏi production mới tạo gate trước exposure.,Sync trực tiếp production rồi chạy test chỉ phát hiện sau thay đổi.,D3-P58; D3-P56,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M126 — Xóa tài liệu không còn được cite,deletion sync • retrieval smoke test,"After removing a document, tests must confirm it is no longer retrieved or cited by the assistant.","Sau khi xóa tài liệu, test phải xác nhận assistant không còn truy xuất hoặc cite nó.",Sync deletion rồi retrieval/answer smoke tests,"Kiểm tra cả index và response thực, với policy cho trường hợp không đủ nguồn.",Xóa khỏi vector store không xóa kiến thức từng có trong trọng số FM; cần kiểm tra grounding.,D3-P57,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-M127 — Accuracy tăng nhưng fairness giảm,AND gate • mandatory fairness condition,A candidate improves AUC but violates the release requirement that fairness must not degrade.,Candidate tăng AUC nhưng vi phạm yêu cầu fairness không được giảm.,Fail quality gate theo điều kiện AND,Cả accuracy và fairness phải đạt yêu cầu của walkthrough mới được register/promote.,Không thay AND bằng OR hoặc để accuracy bù safety/fairness failure; ngưỡng là policy ví dụ.,D3-P59,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
