D3-P48 — Inference workflow có tài nguyên tạm,temporary EC2 • S3 image • preprocessing • classify • cleanup,Start → allocate temporary compute → S3 input → preprocess → classify → store → cleanup,Mẫu inference nhiều bước trong module.,"1. Khởi động run, tạo compute tạm nếu workload cần và ghi nhận resource do run sở hữu.","2. Tải input image từ S3, preprocessing theo contract model.","3. Gọi SageMaker inference phù hợp, xác minh response và ghi kết quả/metadata ra nơi lưu.",4. Cleanup resource tạm cả nhánh thành công và thất bại; giữ dữ liệu đầu ra và logs cần thiết.,Preprocess trước classify; phải lưu output trước dọn compute; cleanup cần thiết kế cả khi lỗi.,Không bắt buộc mọi inference phải launch EC2. Không xóa shared endpoint production vì một run hoàn tất.,"Đây là workflow ví dụ, không phải kiến trúc bắt buộc cho real-time endpoint hay Batch Transform.",3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-P49 — Retraining theo lịch hoặc drift,nightly • new data • quality alarm,Schedule/event/metric → workflow → evaluate → approve → deploy → monitor,Model cần cập nhật theo lịch hoặc suy giảm đã được phát hiện.,"1. Chọn trigger: schedule, source data/code event hoặc alarm dựa metric có ý nghĩa và dữ liệu đủ tin cậy.",2. Gọi workflow chuẩn với input/version rõ ràng; kiểm soát duplicate/burst và chi phí training.,"3. Train candidate, đánh giá trên dữ liệu kiểm định và nhiệm vụ cũ; chỉ promote sau quality/approval gates.","4. Rollout có guardrails, monitor quality/data/bias phù hợp; cảnh báo hoặc khởi động vòng tiếp theo khi đủ điều kiện.",Trigger chỉ khởi động; evaluation quyết định candidate tốt hay không.,Drift alarm không phải lệnh bỏ quality gate và deploy ngay. New data không đảm bảo model mới tốt hơn.,Tránh retraining loop liên tục do alarm chưa reset; quality như accuracy cần ground truth thích hợp.,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-P50 — Incremental learning giữ năng lực cũ,resume artifact • expanded dataset • old/new evaluation,Support check → old artifact + old/new data → continued training → regression evaluation,Bổ sung kiến thức mà giảm chi phí train từ đầu và kiểm soát forgetting.,1. Kiểm tra thuật toán/framework/model schema có hỗ trợ continued training và nhiệm vụ mới.,2. Nạp artifact/checkpoint cũ; chuẩn bị dataset mở rộng có mẫu đại diện nhiệm vụ cũ cùng dữ liệu mới.,3. Train tiếp; nếu cần dùng regularization/replay/architecture phù hợp và theo dõi compute/memory.,"4. Đánh giá riêng old/new task, so baseline; fail nếu mất năng lực vượt ngưỡng, chỉ register/deploy khi đạt.",Resume model không bảo đảm giữ kiến thức; dữ liệu/training mechanism và kiểm định mới kiểm soát forgetting.,Không chọn incremental chỉ vì có lưu artifact mà bỏ old-task tests; schedule không tự là cơ chế giữ kiến thức.,Đề module chọn incremental learning trong bộ lựa chọn nhưng điều kiện dữ liệu mở rộng và khả năng hỗ trợ phải được giữ rõ.,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-P51 — Model Registry và approval-triggered deployment,PendingManualApproval • Approved • immutable release reference,Evaluate → register pending → required approvals → approval event → deploy exact version,Chỉ model reviewer đã duyệt được dùng trong production.,1. Pipeline train/evaluate candidate; ghi data/code/metrics/execution lineage; fail candidate không đạt.,2. Đăng ký model version trong model group với PendingManualApproval và evidence cho reviewer.,3. Hoàn tất mọi approval yêu cầu; chuyển status Approved. EventBridge/pipeline nhận sự kiện và xác minh đúng version.,"4. Deploy version đã duyệt, kiểm tra health/quality; giữ version/artifact/config trước cho rollback và audit.","Approval cần dựa vào evaluation; deployment phải đọc status/version cụ thể, không chỉ lấy newest.",Lineage hoặc số version không thay approval. Đăng ký model chưa tạo endpoint.,Ba status: PendingManualApproval/Approved/Rejected. Hai reviewer cần workflow riêng; latest approved phải được resolve rồi pin trong run.,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-P52 — Prompt change đến version và rollback,variant → golden suite → version reference,Prompt PR/variant → evaluation → version → controlled release → monitor/rollback,Thay instructions production có kiểm soát.,1. Sửa prompt qua Git/variant và ghi model/settings đi cùng; chuẩn bị input variables và suite version.,"2. Chạy golden conversations, property assertions, judge/safety checks; so production baseline theo gate đã định.",3. Candidate pass → create numbered prompt version → review/approval → thay application reference; route dần nếu hệ thống hỗ trợ.,4. Monitor; rollback reference về version trước khi failure; giữ prompt text/release history ngoài quota managed versions.,Variant là phương án thử; version là snapshot release; chỉ đổi reference sau đánh giá.,Sửa trực tiếp prompt đang dùng mà không snapshot khiến rollback không tái lập. Prompt service không tự triển khai canary routing.,Quota đối chiếu 10 versions/prompt; thực hiện retention để không mất rollback target.,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-P53 — Agent release nguyên bộ artifact,build set • behavior tests • versioned runtime • rollback set,Version artifact set → build → behavior/integration tests → release → observe/rollback,"Agent thay code, tools, instructions hoặc model/config.","1. Capture code/package/image, instructions, tool schemas, model/config và dependencies thành release manifest có version.","2. Build .zip/ARM64 image theo contract; chạy conversations, tool-call tests bằng doubles và integration tests theo tác động.",3. Deploy staging/runtime version; pin endpoint/references; chuyển session/traffic dần bằng cơ chế routing thiết kế.,4. Theo dõi traces/outcomes/tool failures; rollback toàn bộ compatible artifact set và bổ sung failure case vào test suite.,Hành vi đến từ tổ hợp thành phần; chỉ test hoặc rollback container là chưa đủ.,Không coi runtime version snapshot mọi external dependency. Không gọi API thật gây side effect trong test không kiểm soát.,Giữ endpoint version rõ ràng; DEFAULT có thể tự trỏ bản mới. Runtime hosting và model hosting là các vai trò khác nhau.,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-P54 — Golden suite và LLM judge làm release gate,properties • rubric • baseline • block regression,Version dataset/rubric → generate → score → compare gates → approve or fail,Output GenAI khác wording nhưng cần kiểm soát chất lượng.,"1. Chọn representative suite, mandatory assertions và judge rubric; pin model/prompt/evaluation configuration.",2. Chạy candidate và baseline trên dữ liệu so sánh phù hợp; lưu responses và test results.,"3. Kiểm tra format/facts/refusals, judge quality và RAG metrics nếu có; đánh giá theo từng nhóm case.","4. So thresholds và allowed regression; pass thì release process, fail thì lưu report với case/metric để sửa.",Phải có tiêu chí và baseline trước khi nhìn score; các safety gate không được bị average score che lấp.,Exact-match toàn câu có thể loại câu trả lời đúng. Judge score cao không tự chứng minh mọi case an toàn/chính xác.,Human calibration cho judge và đánh giá độ biến động; con số suite/threshold trong video là ví dụ.,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-P55 — Fine-tuned FM từ job đến production,fine-tune • evaluate • lineage • serving deployment,Trigger → fine-tune → evaluate → register recipe → serving configuration → switch reference,Fine-tuning định kỳ hoặc sau sửa dữ liệu.,"1. Trigger job với base model version, dataset version và hyperparameters đã ghi nhận.",2. Job tạo custom model → golden suite/judge/safety tests so với production; chặn candidate giảm chất lượng.,3. Record distinct version/recipe/evaluation; chuẩn bị Provisioned Throughput hoặc custom model on-demand nếu model/Region hỗ trợ.,4. Kiểm tra deployment ready → đổi production reference theo policy → monitor; rollback về model và serving configuration trước.,Custom model artifact chưa là serving resource; chỉ candidate đạt mới được promote.,Không overwrite/delete ngay phiên bản cũ; hyperparameter runbook đơn lẻ không đủ lineage/rollback.,Không phải mọi custom model hỗ trợ cả hai cách serving; registration discipline không có nghĩa mọi Bedrock artifact tự nằm trong SageMaker Registry.,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-P56 — Scheduled KB refresh và kiểm tra kết quả,nightly freshness • StartIngestionJob • poll COMPLETE,Schedule → invoke sync → poll → inspect stats → retrieval/smoke test,KB cần cập nhật theo lịch đáp ứng freshness.,"1. Xác định cadence theo nguồn và mức chấp nhận stale answers, ví dụ policy documents sync hàng đêm.","2. EventBridge schedule/Scheduler gọi target phù hợp, thường Lambda gọi StartIngestionJob với KB/dataSource IDs.","3. Theo dõi GetIngestionJob; kiểm tra COMPLETE, statistics/failures và khả năng truy xuất ổn định.",4. Chạy golden questions về nội dung mới/xóa; đánh giá retrieval/answers/citations; alert nếu regression.,Start API là bất đồng bộ nên phải chờ job và kiểm chứng nội dung trước kết luận refresh xong.,Nightly không đáp ứng yêu cầu thay đổi xuất hiện trong vài phút; không chỉ kiểm tra HTTP success từ StartIngestionJob.,"Nếu sync trực tiếp production, kiểm thử là sau thay đổi; muốn gate trước khách thấy cần staging/parallel target.",3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-P57 — Event-driven KB refresh có gộp burst,unpredictable updates • within minutes • coalesce jobs,S3 change → EventBridge filter → batch/dedupe → ingestion → wait → validate,Documents sửa bất thường phải sớm xuất hiện trong câu trả lời.,1. Cấu hình S3/EventBridge event flow và lọc bucket/prefix/event cần thiết.,"2. Gộp burst bằng cơ chế delay/state/queue phù hợp, kiểm soát duplicate và job đang chạy để tránh sync chồng nhau.",3. Gọi StartIngestionJob; poll status/statistics và xử lý transient failure có giới hạn.,"4. Sau sync, test tài liệu vừa thay và tài liệu đã xóa, đo retrieval/answer quality; alert hoặc phục hồi theo kiến trúc.",Event-driven đáp ứng freshness tốt hơn lịch dài; incremental sync tránh xử lý lại corpus không đổi.,Không re-embed toàn corpus cho mọi edit nhỏ. Retry AccessDenied không thay sửa quyền.,"Minutes là mục tiêu của ví dụ, không bảo đảm cố định; latency phụ thuộc ingestion/index. Metadata-only optimization có điều kiện.",3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-P58 — Migration sang embedding model mới,re-embed entire corpus • parallel KB • rollback target,New compatible target → full re-embedding → evaluate → cutover → retain old,"Thay embedding để cải thiện retrieval, ví dụ đa ngôn ngữ.","1. Pin embedding model, dimensions và index schema mới; tạo KB/index song song với cấu hình nguồn tương ứng.","2. Ingest/re-embed toàn corpus bằng model mới; chờ hoàn tất, kiểm tra thống kê và đầy đủ dữ liệu.",3. Chạy retrieval/answer evaluation và smoke tests so với KB cũ; kiểm tra metadata filters và nội dung bị loại bỏ.,"4. Nếu đạt thì đổi application KB/reference, monitor; giữ target cũ để chuyển về khi lỗi và cleanup sau policy.",Vectors cũ không tự có cùng không gian biểu diễn với model mới; cần dựng lại trước cutover.,Không trộn vectors từ embedding models khác nhau chỉ vì cùng dimensions. Không dùng routine incremental sync làm thay thế migration.,Đồng bộ các source changes trong thời gian migration để target mới không stale tại cutover.,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-P59 — Walkthrough credit scoring có fairness và hai approvals,accuracy AND fairness • pending • human gates,Prepare → train → evaluate → condition → register pending → approvals → rollout → monitor,Mẫu pipeline regulated credit scoring trong bài.,"1. Processing đọc S3, kết hợp features và split; training tạo candidate, log hyperparameters/run.","2. Đánh giá AUC-ROC, precision tại recall yêu cầu và fairness; condition phải đồng thời đạt accuracy improvement và không giảm fairness.",3. Register PendingManualApproval cùng lineage; ML lead và risk reviewer duyệt theo workflow; approval event khởi động deploy.,"4. Rollout theo giai đoạn với alarm đặt trước; monitor data/model/bias, gọi retraining có gate khi cần.",Không thay AND bằng OR: model chính xác hơn nhưng fairness xấu không pass policy ví dụ.,Lineage không tự giải thích lý do cá nhân bị từ chối. Hai approvals không được tự suy từ một Approved status.,"0.5%, 95% recall, 5→25→100%, 1% errors, 200 ms và <60s rollback là ví dụ. 0.5% cần xác định tương đối/điểm phần trăm; rollout nhiều bước không phải native CANARY hai bước.",3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-P60 — GenAI release theo loại thay đổi,prompt • KB • tools/guardrails • staging soak,Classify impact → correct test suite → staging/approval → rollout → smoke/monitor,"Assistant có prompt, KB, agent tools và guardrails thay độc lập.",1. Xác định artifact đổi và ảnh hưởng; prompt-only không mặc định ít rủi ro nếu đổi hành vi nhạy cảm.,2. Prompt → golden suite; KB → retrieval/update tests; tool/schema/guardrail → full integration và refusal/action tests.,3. Staging soak và approvals theo tác động; version compatible artifact set và release dần bằng routing phù hợp.,"4. Smoke-test case trọng yếu, monitor và rollback; dùng lỗi thực tế để mở rộng suite.",Thành phần khác nhau có kiểu lỗi khác nên cần kiểm thử tương ứng.,Chỉ chạy unit test application code không đánh giá behavior của prompt/agent. Đổi KB không cần fine-tune FM mặc định.,"100 conversations, 50 multi-turn cases, 48h staging và ngưỡng 5% là policy mẫu; chọn theo nghiệp vụ.",3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
D3-P61 — Nâng model provider đã pin,exact version • evaluate upgrade • reviewed pin change,New model version → full evaluation → compare pinned baseline → PR → rollout,Kiểm soát thay đổi FM bên ngoài ứng dụng.,1. Ghi model identifier/version explicit trong cấu hình release và theo dõi lifecycle/support.,"2. Khi version mới có sẵn, chạy suite đầy đủ với prompt/tool/config phù hợp, so baseline đang pin.",3. Candidate tương đương hoặc tốt hơn theo gate → PR đổi pin kèm evaluation report và review.,4. Deploy qua rollout chuẩn; monitor; giữ pin/version cũ nếu còn được dịch vụ hỗ trợ để rollback.,Đánh giá trước đổi reference biến nâng cấp model thành release có kiểm soát.,Không trỏ latest rồi chỉ chờ khách báo lỗi. Pinning không đóng băng vĩnh viễn vòng đời model.,Kiểm tra API/model compatibility và sunset date; cùng prompt không đảm bảo behavior giống giữa versions.,3.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6,15/09/2026
